,Liver cancer,Kidney cancer,"Tracheal, bronchus, and lung cancer",Malignant skin melanoma,Leukemia,Breast cancer,Prostate cancer,Thyroid cancer,Bladder cancer,Uterine cancer,Ovarian cancer,Cervical cancer,Non-Hodgkin lymphoma,Pancreatic cancer,Colon and rectum cancer,Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: natural resources depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: particulate emission damage (% of GNI),GDP (current US$),Renewable energy consumption,"Annual production-based emissions of carbon dioxide (CO2), measured in million tonnes","Life expectancy at birth, total (years)",Population,Rural population (% of total population),Total natural resources rents (% of GDP),Urban population (% of total population),Class,Country,lin_reg_liver_cancer,lin_reg_kidney_cancer,lin_reg_tracheal_bronchus_and_lung_cancer,lin_reg_malignant_skin_melanoma,lin_reg_leukemia,lin_reg_breast_cancer,lin_reg_prostate_cancer,lin_reg_thyroid_cancer,lin_reg_bladder_cancer,lin_reg_uterine_cancer,lin_reg_ovarian_cancer,lin_reg_cervical_cancer,lin_reg_non_hodgkin_lymphoma,lin_reg_pancreatic_cancer,lin_reg_colon_and_rectum_cancer,rand_forest_liver_cancer,rand_forest_kidney_cancer,rand_forest_tracheal_bronchus_and_lung_cancer,rand_forest_malignant_skin_melanoma,rand_forest_leukemia,rand_forest_breast_cancer,rand_forest_prostate_cancer,rand_forest_thyroid_cancer,rand_forest_bladder_cancer,rand_forest_uterine_cancer,rand_forest_ovarian_cancer,rand_forest_cervical_cancer,rand_forest_non_hodgkin_lymphoma,rand_forest_pancreatic_cancer,rand_forest_colon_and_rectum_cancer,decision_tree_liver_cancer,decision_tree_kidney_cancer,decision_tree_tracheal_bronchus_and_lung_cancer,decision_tree_malignant_skin_melanoma,decision_tree_leukemia,decision_tree_breast_cancer,decision_tree_prostate_cancer,decision_tree_thyroid_cancer,decision_tree_bladder_cancer,decision_tree_uterine_cancer,decision_tree_ovarian_cancer,decision_tree_cervical_cancer,decision_tree_non_hodgkin_lymphoma,decision_tree_pancreatic_cancer,decision_tree_colon_and_rectum_cancer
58,7.9304167508817835,0.8287227954477336,11.106510405657371,0.12864161040446845,4.524122319592938,3.6182145579025238,4.418500786839795,1.5403140193166618,0.7129453460837121,1.1171508271967,1.0799124662901431,3.511915964041989,1.2396988876346409,1.906604078415701,3.3988467591075353,1.7313307718333333,0.34407421716666664,0.1848612115,0.8129839271666667,152.41663730444444,50.77782249444445,8.293277777777778,73.13533333333334,82.05397555555555,48.454055555555556,1.5749720411243482,51.545944444444444,0,Honduras,4.640688367085952,3.5080474345393267,29.194073891953238,1.8351333109343004,5.3909265482892,11.884890795198338,10.999417879172526,0.7800309080697443,3.9036652278041157,1.9943281095719236,3.55095656648018,4.977400997460778,3.8216329423888924,8.312673779508923,17.540572753969094,6.066943477520513,0.9683238293887132,13.976427746510055,0.2577136992373895,4.543264505293146,6.790918508025414,5.182822830307502,1.1876243020389348,1.3696225474124792,1.3786172086279271,1.4044953518722605,3.9095906330257613,1.6990344036615084,3.201001300925463,6.029285417178138,5.615741534998824,0.5002455006177235,20.49306950257185,0.5537739497146033,4.413664368547835,6.876919506303986,4.621604745675244,1.5403140193166618,1.6595734889735185,1.0850087935581099,1.4609037050972398,4.48043721709349,2.981143534820346,2.230067611095024,7.002227038135461
59,6.698374270791632,9.35346539299594,92.31560433885511,4.068320680125294,10.243688736568215,22.913236084370872,14.480039072792774,0.9798020675192344,10.203628686107463,3.592051191314127,7.6909732988747175,5.20279905359021,5.852105704808238,20.961421403588663,55.22500511850604,1.277325262888889,0.3100007433888889,0.0,0.2164868695,1224.0599511911112,11.211327631333333,53.364000000000004,74.16802168021681,99.85009888888888,31.6645,0.4774577156038411,68.3355,0,Hungary,5.15459336458812,4.06673268872485,35.40753696506632,2.1002314138504374,6.228191313814729,15.440059932549316,13.857547655718449,0.6887259881559644,5.211049479739666,2.4164614990383537,4.4974791204966476,4.947312701765787,4.85995212879807,10.757759856191834,22.960221823527817,5.377102865573872,7.037029528969526,69.14255598818453,2.886299151953308,8.726342382785987,19.376033167993434,12.95912363880144,0.8671063355202321,8.032475835854644,3.2211164213399766,6.375080482578037,4.774655304671669,4.936893107170581,16.937657907640947,42.38390297888616,5.615741534998824,3.4862105772957133,52.50119725945331,2.0750783928054033,7.998087733111976,18.592942031097774,12.600240764583502,0.6376588169758423,5.6677179495237295,3.490935167842961,4.0588687789349045,4.48043721709349,2.981143534820346,9.404766728352797,25.49093696690084
60,4.18354059447735,8.027875194807887,41.72233728005789,2.600579288458893,5.578054125969799,12.437553118716444,17.751780360349834,1.6206508609236578,5.804191455401007,1.5075821962080538,4.371988369003356,1.5075821962080538,4.7111943631501685,12.88982777757886,19.410120776178694,0.39226199637500003,0.0,0.0,0.017736425375,191.53593271625,77.0203876525,3.5387500000000003,82.54908536585366,3.31656875,6.311500000000001,0.000305868267338743,93.6885,0,Iceland,2.0272533650563,6.5416850079093845,43.733591580175236,3.9045397353779894,7.194646634480463,13.77131967641374,16.69707131785762,1.1440282906957495,6.616838150455788,2.265649222691078,5.511658585022699,1.9678654757497824,5.844957788967888,13.880936430418776,26.058449879017637,7.61386471209094,6.826436562462625,39.91027990607643,3.5016683134438527,5.89460501197377,13.866485229634595,21.016590332722267,1.3687317340483305,5.958804729570878,1.9725523860645902,4.66549667082292,2.467370101439867,5.495478968009371,12.983415417454395,21.829168905965503,5.615741534998824,7.091659501014402,42.24592272609486,2.7389513118309976,4.025041632994549,8.098685373106184,21.900201321424824,1.5145248876146153,7.547431490275318,2.253602028252027,4.374224226838955,2.834817660711809,5.928571180655882,14.79860305703569,17.9377396984884
61,1.9100242161239345,0.4536071470493702,4.9506104057587645,0.11285917270978271,2.3500580489696485,4.550177160748927,1.7957863259472702,0.4259281425904899,0.810517512287847,0.39856310349535495,1.1360449918197812,2.9656303717076336,1.5232006870990566,1.5529500428695904,4.079238215576282,3.6068386207777774,1.6073954323333333,0.24547620733333333,1.487574873388889,14893.627222222221,41.984094725000006,1687.556,66.36005555555556,12209.41471888889,69.16688888888888,3.3376011284120364,30.83311111111111,2,India,27.558381361167637,-3.6116907466135966,-2.147127437811129,-6.148967154566959,3.344186249990546,2.0264404566741883,-10.20428653185364,0.6736371712496487,2.533934108342669,-2.3858148581156495,-1.9923286137850753,0.6737091747872412,3.2720084723748215,3.690089773168827,14.16622979670811,5.7313659527192335,0.6661450842968266,9.814930515135028,0.27835773103829897,2.917713055472429,6.9865069415703305,2.724051731203333,0.47525024483119815,1.3610151274453757,0.6588407182092368,1.452957504028657,3.3276521120082325,1.7682396980310386,2.19350911508231,6.811654226215153,2.5078486860897558,0.5002455006177235,18.39033063182977,0.31918455845378335,4.2773572249785525,5.765231286436166,4.3660407948920685,0.5269894173936971,1.3570536000950024,0.7023320665878865,1.4609037050972398,4.48043721709349,2.7767629666699625,2.230067611095024,12.683146569269923
62,1.6184719586644667,0.8100323691967938,14.891220860249229,0.16013207218711803,4.058749006262707,8.926006853285658,3.3701372367061384,0.6590183838647878,0.9705799491393345,1.1026883315996023,1.7888070546236343,3.3172523329464894,1.847347480609872,2.782655438066647,8.828131693119392,2.3503412061666666,4.2098027635,0.0,0.7245648350555556,6222.264444444445,34.889744334444444,425.89694444444444,68.9066111111111,2406.693947222222,50.711055555555554,6.742462395628601,49.288944444444446,0,Indonesia,8.668358203168278,1.328575206288912,19.383526933844465,-0.217009384275344,4.24630914707597,8.548352120084003,4.715784464848366,0.6559662524578216,2.8628850007376534,0.8549539362182237,1.8177600946703474,4.7575684806578415,3.1500024284595476,6.008569577041547,14.282330388805788,2.6351626402744546,0.8866700033505353,15.969368912177416,0.28901584809466097,3.893976958562631,8.68058167514196,4.809304879955155,0.674949169937219,1.3445573863717153,1.1753448575631982,1.8617390430485237,4.1362793078731555,1.9375762407695034,3.0611920789929115,9.561121330281958,2.5078486860897558,1.0089417521746837,18.39033063182977,0.31918455845378335,4.2773572249785525,5.765231286436166,4.3660407948920685,0.6376588169758423,1.3570536000950024,0.7023320665878865,1.4609037050972398,4.48043721709349,2.7767629666699625,2.230067611095024,12.683146569269923
63,2.827760921924905,0.8665752978192846,8.702457968898921,0.12445945124473659,5.051998979424061,6.73473294989739,1.7675351558977082,0.34595508481587794,2.5978273594558154,0.48961082430344677,1.0233098270986731,0.7478114485806631,1.7534016249936448,2.3959499105724036,3.786942489399171,3.2452000204666667,9.985272288400001,0.0,0.6065007429333333,1483.6313296713333,1.2336133221333334,139.32240000000002,69.06793333333333,316.033318,30.600066666666667,48.204364495445695,69.39993333333334,3,Iraq,5.661377425154733,-1.8728278148145105,-11.647453386231318,-1.4889896989712808,0.5999800041660976,0.4711259642112322,-3.6290151492333225,-0.09090984348591236,-1.4403427892465248,-0.3466072855703685,-1.23272507084508,2.3699594644376596,1.117043659503782,-3.1039054919162745,-6.207107477712124,2.8959592030968024,0.9763725370512312,9.088355659475072,0.2104598363133333,4.180897239049623,6.294114539852826,2.0019426337728885,0.340400422969344,2.0452804298750893,0.6412959922866448,1.1478118395290162,1.9537589951646586,1.8481493868998857,2.502616839872031,4.632662682831629,2.5078486860897558,1.0089417521746837,7.448047764252312,0.31918455845378335,4.2773572249785525,5.765231286436166,4.3660407948920685,0.29838430983922876,1.3570536000950024,0.7023320665878865,1.4609037050972398,0.68671253279389,1.5817258367893845,2.230067611095024,4.805846853127959
64,4.301685733738449,5.105434930787367,43.21591671796202,2.885735045479372,6.177100526852591,16.657138733233428,14.54009840268869,0.5646275511979163,4.918895008107789,1.8929420341712846,6.32733402162809,2.153346758448816,6.513873944307668,12.38549969845008,25.741257383991922,0.5875399108333332,0.07693024088888889,0.0,0.042448616,2398.423888888889,5.557861102666667,42.60161111111111,80.09512195121951,44.37536833333333,38.616,0.09093992446663669,61.384,0,Ireland,5.080243909514135,4.390496792435467,38.83894321438644,2.2357085963487906,6.774337996790749,17.20051183967935,15.753481907104408,0.7700759979145217,5.661243983970628,2.686584601552381,4.924580681489896,3.9822307544308657,5.691269883547117,11.867376960528015,25.456914377295377,5.365906963547555,5.5097932447914015,46.885835260962665,3.1615127504968865,7.138970168699021,18.1011728738394,16.44223732309097,0.7172480281670746,6.003348975711239,2.2871764082060277,6.583221568825536,2.3906793823223267,6.802497371896595,13.81256502554975,27.475099219316057,5.615741534998824,4.759771558794864,42.24592272609486,3.7409508832675686,7.998087733111976,18.592942031097774,21.900201321424824,0.8956385212626465,4.218604465893069,2.253602028252027,7.526842174775553,4.48043721709349,8.030215293816942,14.79860305703569,31.612631606583072
65,3.238058834254884,3.9154004040617063,27.011649542739523,2.9473511551053617,7.921601191535355,15.87835091858501,8.511803683712975,0.9665847266432489,5.893237787897627,1.8313851525263378,4.1101818717034515,1.6695554369292482,7.722426156954321,12.652740523991438,22.6620182728449,0.8652919653333333,0.09660351461111111,0.0,0.11151736211111112,2284.4683333333332,5.932983371888889,63.84377777777778,81.17804878048781,75.8685,8.186,0.17660234851148238,91.81400000000001,0,Israel,5.027217699116182,5.641066807318603,45.692149722004835,3.116661052956446,7.584082716261717,17.68262429405058,16.786683864288804,0.8367503602768533,7.062347288588585,2.6722351385834884,5.632328826305372,3.116968506601914,6.29110614511795,14.263016166793482,29.27351671208352,4.275369198097706,4.274271367568641,32.591483048033716,2.6561462690614195,7.927154741261676,16.136327395296377,9.8929125897542,0.9279259024991172,6.1592144330547764,2.082262703675973,4.397497431311743,2.024704413640493,7.180761717759748,12.818027662711684,25.052938245408196,5.615741534998824,3.4862105772957133,52.50119725945331,2.0750783928054033,7.998087733111976,18.592942031097774,13.378372016700755,0.8956385212626465,5.6677179495237295,2.253602028252027,4.0588687789349045,2.834817660711809,8.030215293816942,9.404766728352797,25.49093696690084
66,10.803621080062854,7.4925563175871055,61.45337327991207,3.197898931767802,11.177171798052264,23.208025984861482,17.168093738589526,1.1453924810473528,13.182925615471092,2.74504746956659,6.868780238265079,2.489648275574839,9.599811324809654,21.208386696948907,38.52990809130291,0.6131431647777777,0.08417247783333333,0.0,0.07176675683333333,19441.244444444445,11.565005515000001,428.29377777777773,81.78143631436315,590.5787366666666,31.47988888888889,0.11359090731685134,68.52011111111112,0,Italy,7.452591011045714,4.850625760771724,43.989024076407894,2.2280611588520864,7.452570984831727,17.305363805017755,15.094480887996113,0.8919606026738238,6.545266949954158,2.4604926105130476,5.164143497026339,2.982617850666795,6.6873160242426595,13.89451987017416,28.548684147426798,7.112089927384244,5.734438939947356,56.78497274283206,2.9569853144744553,8.094750499271784,19.090062324384245,17.309768749956696,0.9189026434443128,9.266442005997412,2.568654101102365,5.899674047905904,2.68079750151648,8.036154106407007,15.856394875996664,36.28158499446796,5.615741534998824,4.759771558794864,54.20987427299418,3.7409508832675686,7.998087733111976,18.592942031097774,21.900201321424824,0.8956385212626465,9.553181832736872,2.253602028252027,4.374224226838955,4.48043721709349,8.030215293816942,18.896122738516567,40.14867149792513
67,2.195705117634258,1.0434054075683084,17.704233689707426,0.36232104285578826,4.134023702092273,13.045537439217426,26.32470265470252,0.5603106837605907,2.1244288469085295,2.9084678248915465,2.4530916508105007,7.521626457973441,4.8428266165314655,4.1518427697737055,13.770179524929004,2.0632764912777777,0.23253274383333336,0.0,0.2791015121666667,127.6464927411111,8.618755632722221,9.187777777777777,74.12066666666666,28.059829444444446,46.277277777777776,1.5908482330418443,53.722722222222224,0,Jamaica,6.188241783618668,3.435101551304128,32.39143669389872,1.6174951783874665,5.788716141321381,14.925395215278337,12.367636321430956,0.6687298805669537,4.396019280074734,2.4388303787778103,4.056085240232013,5.391501557109651,4.276671986463621,9.303979955049172,20.874880048239753,3.0889354590327467,1.6008468021769457,24.296989357217726,0.9546502902279808,4.817269324859489,14.207287227884537,21.437760354349308,0.6043107953802846,3.2598996737246835,2.883304348394877,3.102074531255212,7.21862544886469,4.272198682334224,6.414358525093677,16.58248070457668,5.615741534998824,3.4862105772957133,20.49306950257185,0.5537739497146033,4.413664368547835,18.592942031097774,12.600240764583502,0.6376588169758423,5.6677179495237295,3.490935167842961,4.0588687789349045,6.3108426449405854,2.981143534820346,9.404766728352797,25.49093696690084
