Liver cancer,Kidney cancer,"Tracheal, bronchus, and lung cancer",Malignant skin melanoma,Leukemia,Breast cancer,Prostate cancer,Thyroid cancer,Bladder cancer,Uterine cancer,Ovarian cancer,Cervical cancer,Non-Hodgkin lymphoma,Pancreatic cancer,Colon and rectum cancer,Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: natural resources depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: particulate emission damage (% of GNI),GDP (current US$),Renewable energy consumption,"Annual production-based emissions of carbon dioxide (CO2), meas","Life expectancy at birth, total (years)",Population,Rural population (% of total population),Total natural resources rents (% of GDP),Urban population (% of total population),Class,Country,lin_reg_liver_cancer,lin_reg_kidney_cancer,lin_reg_tracheal_bronchus_and_lung_cancer,lin_reg_malignant_skin_melanoma,lin_reg_leukemia,lin_reg_breast_cancer,lin_reg_prostate_cancer,lin_reg_thyroid_cancer,lin_reg_bladder_cancer,lin_reg_uterine_cancer,lin_reg_ovarian_cancer,lin_reg_cervical_cancer,lin_reg_non_hodgkin_lymphoma,lin_reg_pancreatic_cancer,lin_reg_colon_and_rectum_cancer,rand_forest_liver_cancer,rand_forest_kidney_cancer,rand_forest_tracheal_bronchus_and_lung_cancer,rand_forest_malignant_skin_melanoma,rand_forest_leukemia,rand_forest_breast_cancer,rand_forest_prostate_cancer,rand_forest_thyroid_cancer,rand_forest_bladder_cancer,rand_forest_uterine_cancer,rand_forest_ovarian_cancer,rand_forest_cervical_cancer,rand_forest_non_hodgkin_lymphoma,rand_forest_pancreatic_cancer,rand_forest_colon_and_rectum_cancer,decision_tree_liver_cancer,decision_tree_kidney_cancer,decision_tree_tracheal_bronchus_and_lung_cancer,decision_tree_malignant_skin_melanoma,decision_tree_leukemia,decision_tree_breast_cancer,decision_tree_prostate_cancer,decision_tree_thyroid_cancer,decision_tree_bladder_cancer,decision_tree_uterine_cancer,decision_tree_ovarian_cancer,decision_tree_cervical_cancer,decision_tree_non_hodgkin_lymphoma,decision_tree_pancreatic_cancer,decision_tree_colon_and_rectum_cancer
8.49959242691029,2.35355920762903,30.1210317822523,0.760003494130208,4.46384186254641,7.43785057282765,9.33125878152921,0.514841076668851,1.18432306281333,1.2352414110553,1.61995781999466,2.02164701168135,1.71047932798039,6.77968377518139,9.33880224052802,1.25694486166667,0.797321459555556,0.0234770498333333,0.283100694333333,104.541132351111,36.962122175,4.45744444444444,76.4593888888889,29.4589288888889,48.4565555555556,1.61792029038998,51.5434444444444,0,Albania,4.39100973153913,3.78755658835131,31.8819139303474,1.94797585178574,5.73644205958801,13.6637144054092,12.9497229829925,0.803129830053194,4.29953089759236,2.27887039863951,4.03274459460668,4.53844602848608,4.41603829094525,9.33407826891129,19.9080675970676,6.75847677123388,2.51971940493911,25.881777568778,0.877337488175047,4.73591578125859,9.80992386971929,12.1294139338669,0.589991288402555,1.74036023758387,1.56843394664658,2.32435695202876,3.60302575730483,2.94074095598381,7.05331231817358,13.4539311119048,5.61574153499882,3.48621057729571,20.4930695025718,0.553773949714603,4.41366436854783,18.5929420310978,13.3783720167008,0.637658816975842,1.65957348897352,1.08500879355811,4.0588687789349,6.31084264494059,2.98114353482035,9.4047667283528,7.00222703813546
1.38281289245793,0.514556487785169,6.51146168732804,0.168238134380447,2.34072453693307,5.39023295079437,2.47805237422899,0.351546960871756,1.1685937688821,0.224214990792222,0.873177446994677,1.79218210061218,2.77516030441457,2.14880388637841,4.56703483988163,2.60353914816667,16.9421584292222,0.108080849555556,0.452597003777778,1440.82470361278,0.286994444722222,119.732333333333,74.4217777777778,361.260412222222,33.0151111111111,25.0189027456107,66.9848888888889,3,Algeria,5.16108905665918,1.40009442382052,11.8267553781359,0.479477947757104,3.44866559292201,8.73852262781065,7.61708109322929,0.309352302368369,2.05878023170371,1.13160817440945,2.02738151722086,2.61349469199421,3.4762790843168,4.31784560402207,9.87469398350786,1.71887837362224,0.70019237833353,7.14517664657229,0.2191918546358,2.61465003260686,5.30408187285961,2.29509254249131,0.330578498702585,1.21664804000017,0.29549295296542,1.01230632961507,2.01405129308326,2.55651847203839,2.71290867013492,5.29599403560822,2.50784868608976,1.28938805130165,7.44804776425231,0.319184558453783,2.37184416426305,5.76523128643617,4.36604079489207,0.298384309839229,1.357053600095,0.702332066587886,1.7374443167978,4.48043721709349,2.98114353482035,3.25682047826395,4.80584685312796
0.939052565167653,0.385166668406758,4.51413426244252,0.234106878381059,2.39094476503551,3.55360400201055,2.55560709539527,0.1541621237861,0.840255166951793,0.332188353421442,0.427644776818408,4.86970943959622,1.37934531808616,0.83500506366496,2.53866358024231,1.28746893255556,26.6670508762778,0,1.07552155522222,792.172258566111,56.7496891027778,26.8227222222222,54.4296111111111,232.799652777778,40.8849444444444,32.7834571360823,59.1150555555555,3,Angola,-0.869338198982736,-1.44438907702922,-15.4730959539405,-0.815299264183221,-0.214258075983741,-1.5793194773744,0.415136330067442,0.00693547505547287,-1.73404725627179,-0.645659268554282,-1.0357750144589,5.17331574946702,0.434132847248934,-3.33837931490342,-7.79514302583698,1.62742008536205,0.469243906068423,5.56899294076013,0.27213018761644,2.23588598090443,4.43671827092327,3.49316354097922,0.160427339731873,1.19857090946716,0.476505091877873,0.634508526236081,4.85564034169175,1.73501678978861,1.56485913220639,3.84766614211386,2.50784868608976,0.500245500617724,7.44804776425231,0.319184558453783,2.11948364196544,5.76523128643617,4.36604079489207,0.190431104567768,1.357053600095,0.702332066587886,0.827208503664572,4.48043721709349,1.58172583678938,2.23006761109502,4.80584685312796
2.19693950860803,5.51980540558226,30.4237219366407,1.44109856993355,5.99126919642664,18.7921924239074,14.1304238654197,0.616990764434484,4.51746793579868,1.71607369418902,3.81640400403733,6.62065973108275,4.91085405261016,13.0515075949267,26.2252414963238,1.57447077883333,2.99463944644444,0,0.129146827944444,3868.71000236222,9.47834441461111,173.929277777778,75.1758333333333,407.713648333333,9.30344444444444,3.57257618327847,90.6965555555556,0,Argentina,5.27586397090137,4.61163658666437,38.46437699433,2.42794581440468,6.48594746813575,14.7893735008863,13.4313464789221,0.732450610825944,5.89299831100367,2.16103605704241,4.65223280847397,4.0065118032583,5.18565519855469,11.9591474948642,24.6823338255408,2.22391276737146,4.67303489588288,25.7728160008865,1.26671757130488,5.65938315438591,15.6418869692375,13.2170150233668,0.63290445077297,3.9121305676417,1.62190034438965,3.67047164640022,5.4612562733525,4.3847606895588,10.6194855151984,22.0840389923384,2.50784868608976,3.48621057729571,18.3903306318298,0.319184558453783,4.27735722497855,17.5888284348794,12.9098903607646,0.637658816975842,1.357053600095,0.702332066587886,1.7374443167978,2.83481766071181,2.98114353482035,9.4047667283528,12.6831465692699
8.7754197190382,2.25378600656735,43.9620402788556,0.621018087236733,5.84021265018374,19.8065130376141,7.97696789259098,0.585153820800569,6.92369101514995,2.59166514825542,3.99414672520646,6.04407269097878,1.93478279458253,12.0164168490852,17.5885912974829,1.76227377911111,0.357083330277778,0.0666249168333333,0.436242594444444,83.0651379233333,8.531122234,4.75838888888889,73.3830555555556,29.4319572222222,36.4329444444444,0.686634129942421,63.5670555555556,0,Armenia,5.7457347127118,3.77528900563552,34.1535710776605,1.90451127904102,6.05893520786037,15.1865631450821,12.9735731304235,0.657704290495715,4.91341761884733,2.40626527113511,4.27050356511234,5.29105667078039,4.53844238191221,10.0867345468291,22.0480871499493,7.45262738575363,2.10412223494617,36.0788774157753,0.680176422465119,5.41219762304259,17.2854888640007,8.16061792234384,0.617350171947481,5.66261842552608,2.39493351148105,3.65612231373366,5.87929294724058,2.28046250944541,10.2771765956737,17.3839009049517,5.61574153499882,3.48621057729571,20.4930695025718,2.0750783928054,4.41366436854783,18.5929420310978,12.6002407645835,0.637658816975842,5.66771794952373,2.56623241821532,4.0588687789349,6.31084264494059,2.98114353482035,9.4047667283528,25.4909369669008
5.72069897504384,5.30880662479965,38.4097206756581,6.32234517214499,7.03151854913176,14.48606167419,16.5113677329767,0.676788720456515,4.8716137616412,1.95421161749762,4.51386450903353,1.6442803342979,7.62683961800435,11.999021254718,24.7600939584136,1.15367433577778,2.03099537444444,0,0.0225540257222222,10323.1,8.1541445255,395.311444444444,81.4776422764228,219.582724444444,14.9087222222222,5.04392357675382,85.0912777777778,0,Australia,4.94882588110852,5.05598344018967,42.8537690839399,2.76248951523019,6.99373111540244,15.9252244106883,14.7515020840755,0.816081586112918,6.16097875215234,2.43932431918066,5.0242448870632,2.9575248137707,5.91970583332886,12.8650263191524,26.192261140075,3.39215621527592,5.22116054761355,42.4458100291723,4.64231474881854,6.41217186840667,15.6040268196134,15.5381047001514,0.813114176211516,8.37693873071212,2.05565537402027,5.41380005144566,2.5982995506542,8.2117324904277,13.316459187254,28.0495337699251,2.50784868608976,4.75977155879486,54.2098742729942,3.74095088326757,4.27735722497855,17.5888284348794,13.3783720167008,0.895638521262647,9.55318183273687,2.60710160880598,4.37422422683895,2.83481766071181,8.03021529381694,14.7986030570357,31.6126316065831
8.64376787116049,6.64182331789041,47.0083053101907,4.09521748616041,9.1143075661605,20.8645639441143,17.2762851448315,1.02512797124474,7.37840655352334,2.77625038048528,6.85624647004231,3.03567592259499,7.58952070641363,19.6806040083126,31.2561452252537,0.517926055111111,0.0817124351111111,0,0.0545801539444444,3665.23111111111,30.1134834294444,71.0765555555556,80.3620596205962,83.9461588888889,41.7869444444444,0.183165405113534,58.2130555555556,0,Austria,4.45682386787115,4.51777959466051,37.5614168152929,2.34604679219251,6.5617772646431,15.6762548346497,15.2382567753623,0.872349515190353,5.34782329361952,2.50839715872069,4.75186838969735,3.66245429942905,5.48732528624938,11.4824597460458,23.9317442925618,7.43570116057539,6.76503630860745,48.7114306469758,3.90690799367248,8.74116567289212,20.6425963478384,18.6413557201526,0.987827638536368,8.4605016793519,2.84650496651064,6.71231397894241,3.11508043786475,7.64711541154889,18.0812531379946,32.5170587505051,5.61574153499882,7.0916595010144,42.2459227260949,3.74095088326757,7.99808773311198,18.5929420310978,21.9002013214248,0.895638521262647,9.55318183273687,2.25360202825203,7.52684217477555,4.48043721709349,8.03021529381694,18.8961227385166,31.6126316065831
4.49624801741998,2.68327471448176,18.5423066196449,0.364326603695195,4.66325681707652,8.66651959995479,3.71439941458344,0.371749217013263,1.90266321386489,1.31442110840796,1.67874771210316,3.32656786871436,1.44369829036432,4.69665857700783,8.56569576905103,4.43611060861111,18.8054786396111,0,0.278942507388889,391.776499283333,2.78317219683333,33.9783888888889,70.3791666666667,89.8156266666667,46.5694444444444,29.2146031507178,53.4305555555556,3,Azerbaijan,6.40091195491705,0.345583529449616,4.51419669452287,-0.277522093327745,2.21954273098059,6.23896753153462,4.01690898383499,0.257292914258985,0.375615914876228,0.936302702397304,1.09743968695118,3.79540379146621,1.96049159390066,1.3618370279087,4.63781648740321,3.77458918042431,2.61261311793408,17.5932913644365,0.532866066763578,4.32469166118104,7.90216826859633,4.44857823113956,0.369277516267232,1.7731925316784,1.33579819159368,1.90654224922548,4.07687903436445,2.04730432719779,4.58337784782688,9.01772402051442,2.50784868608976,1.28938805130165,7.44804776425231,0.319184558453783,4.27735722497855,10.4969300032074,4.36604079489207,0.298384309839229,1.357053600095,0.702332066587886,1.7374443167978,4.48043721709349,2.98114353482035,3.25682047826395,4.80584685312796
2.04322968061596,0.8999940259856,7.74967828862195,0.102161484030798,2.83619738999786,5.93023090635917,1.75620455881514,0.257836126363442,1.32323445982748,0.428105266414772,1.44485527414986,0.705400723069795,1.87782537313752,2.505388775041,4.26645816642904,3.34915716116667,5.2751184765,0.0006371835,0.211270283666667,241.791962175,0,25.7878333333333,75.961,11.4198288888889,11.3112222222222,6.21408748781492,88.6887777777778,0,Bahrain,6.50267689427104,4.52795113873007,38.64024283224,2.35677873288279,6.25567743115688,14.4891505661049,12.0822293520121,0.7399257546266,5.46678099969416,2.28483624372152,4.50726767437855,4.29185821420754,4.53143703893909,11.1753967059369,24.0227668886296,2.73414967626022,1.12368540627209,10.4474985566039,0.364641362722218,2.94443633240026,7.39594581777264,3.491039932825,0.327051932717677,1.5366439658095,0.722644354391876,1.80549906718886,1.11576177839563,2.24922256002429,2.92938390812723,6.06883423664588,2.50784868608976,1.28938805130165,7.44804776425231,0.319184558453783,2.37184416426305,5.76523128643617,4.36604079489207,0.637658816975842,1.357053600095,0.702332066587886,1.7374443167978,0.550981092363324,2.98114353482035,3.25682047826395,4.80584685312796
1.68743066631626,0.331966004184981,4.52309367648203,0.106345893300465,2.15303990539754,4.68088747609577,1.87157398316487,0.320516285904503,0.610019758718176,0.258225268901771,0.873590757015799,2.07649361000587,1.02653169590139,1.03013342847306,2.50551682875385,1.31627181861111,0.707623497333333,0.186482874555556,1.37910425511111,1271.86557666556,43.1531387955556,53.4784444444444,69.4649444444444,1465.34415666667,69.8059444444444,1.00274515169653,30.1940555555556,1,Bangladesh,7.99135871924002,1.51783558158108,18.0432292985496,0.102811374483494,4.67004572681197,10.8720352550793,8.06106846059793,0.586314475043137,3.02344656440622,1.37542814655107,2.33729464488518,5.03739889228384,3.66188169989884,6.06733415978744,14.3724725856175,3.3271223788846,1.0691016653758,16.077422630893,0.692826304141084,3.6820210849613,6.61513966122926,4.47291376959531,0.407810316773928,1.71995356272693,0.913744818024127,1.45224275057799,2.91682874516383,1.8541642691237,3.35147811288254,9.14369529030709,5.61574153499882,0.500245500617724,52.5011972594533,0.553773949714603,4.41366436854783,6.87691950630399,4.62160474567524,0.526989417393697,1.65957348897352,1.08500879355811,0.827208503664572,4.48043721709349,2.77676296666996,2.23006761109502,7.00222703813546
